SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS
NC_007795.1	2167439	2167843	-	atpC	atpC	 	 	2167439	2167843	2167439	2167843	1	2167439	2167843
NC_007795.1	2167863	2169275	-	-	-	 	 	2167863	2169275	2167863	2169275	1	2167863	2169275
NC_007795.1	2169297	2170163	-	-	-	 	 	2169297	2170163	2169297	2170163	1	2169297	2170163
NC_007795.1	2170194	2171702	-	-	-	 	 	2170194	2171702	2170194	2171702	1	2170194	2171702
NC_007795.1	2171724	2172263	-	-	-	 	 	2171724	2172263	2171724	2172263	1	2171724	2172263
NC_007795.1	2172263	2172784	-	-	-	 	 	2172263	2172784	2172263	2172784	1	2172263	2172784
NC_007795.1	2172982	2173194	-	-	-	 	 	2172982	2173194	2172982	2173194	1	2172982	2173194
NC_007795.1	2173237	2173965	-	-	-	 	 	2173237	2173965	2173237	2173965	1	2173237	2173965
NC_007795.1	2173986	2174438	-	-	-	 	 	2173986	2174438	2173986	2174438	1	2173986	2174438
NC_007795.1	2174506	2175633	-	-	-	 	 	2174506	2175633	2174506	2175633	1	2174506	2175633
NC_007795.1	2175657	2176286	-	upp	upp	 	 	2175657	2176286	2175657	2176286	1	2175657	2176286
NC_007795.1	2176314	2177552	-	glyA	glyA	 	 	2176314	2177552	2176314	2177552	1	2176314	2177552
NC_007795.1	2177579	2178103	-	-	-	 	 	2177579	2178103	2177579	2178103	1	2177579	2178103
NC_007795.1	2178210	2178629	-	-	-	 	 	2178210	2178629	2178210	2178629	1	2178210	2178629
NC_007795.1	2178626	2179723	-	-	-	 	 	2178626	2179723	2178626	2179723	1	2178626	2179723
NC_007795.1	2179756	2180508	-	-	-	 	 	2179756	2180508	2179756	2180508	1	2179756	2180508
NC_007795.1	2180579	2181655	-	prfA	prfA	 	 	2180579	2181655	2180579	2181655	1	2180579	2181655
NC_007795.1	2181656	2182255	-	-	-	 	 	2181656	2182255	2181656	2182255	1	2181656	2182255
NC_007795.1	2182602	2182856	-	rpmE2	rpmE2	 	 	2182602	2182856	2182602	2182856	1	2182602	2182856
NC_007795.1	2182974	2184290	-	rho	rho	 	 	2182974	2184290	2182974	2184290	1	2182974	2184290
NC_007795.1	2184537	2185964	-	-	-	 	 	2184537	2185964	2184537	2185964	1	2184537	2185964
NC_007795.1	2186202	2186537	-	-	-	 	 	2186202	2186537	2186202	2186537	1	2186202	2186537
NC_007795.1	2186626	2187885	-	-	-	 	 	2186626	2187885	2186626	2187885	1	2186626	2187885
NC_007795.1	2188351	2189211	-	-	-	 	 	2188351	2189211	2188351	2189211	1	2188351	2189211
NC_007795.1	2189429	2189950	+	-	-	 	 	2189429	2189950	2189429	2189950	1	2189429	2189950
NC_007795.1	2190059	2191669	-	pyrG	pyrG	 	 	2190059	2191669	2190059	2191669	1	2190059	2191669
NC_007795.1	2192005	2192535	-	-	-	 	 	2192005	2192535	2192005	2192535	1	2192005	2192535
NC_007795.1	2192647	2193507	-	-	-	 	 	2192647	2193507	2192647	2193507	1	2192647	2193507
NC_007795.1	2193931	2194734	+	-	-	 	 	2193931	2194734	2193931	2194734	1	2193931	2194734
NC_007795.1	2194864	2195535	-	-	-	 	 	2194864	2195535	2194864	2195535	1	2194864	2195535
NC_007795.1	2195934	2197127	-	-	-	 	 	2195934	2197127	2195934	2197127	1	2195934	2197127
NC_007795.1	2197127	2198311	-	-	-	 	 	2197127	2198311	2197127	2198311	1	2197127	2198311
NC_007795.1	2198622	2199092	+	-	-	 	 	2198622	2199092	2198622	2199092	1	2198622	2199092
NC_007795.1	2199244	2199594	-	-	-	 	 	2199244	2199594	2199244	2199594	1	2199244	2199594
NC_007795.1	2199608	2200909	-	-	-	 	 	2199608	2200909	2199608	2200909	1	2199608	2200909
NC_007795.1	2200893	2201021	+	-	-	 	 	2200893	2201021	2200893	2201021	1	2200893	2201021
NC_007795.1	2201188	2201850	-	-	-	 	 	2201188	2201850	2201188	2201850	1	2201188	2201850
NC_007795.1	2202165	2202875	+	deoD	deoD	 	 	2202165	2202875	2202165	2202875	1	2202165	2202875
NC_007795.1	2202996	2203439	-	-	-	 	 	2202996	2203439	2202996	2203439	1	2202996	2203439
NC_007795.1	2203639	2204052	-	-	-	 	 	2203639	2204052	2203639	2204052	1	2203639	2204052
NC_007795.1	2204510	2205883	-	-	-	 	 	2204510	2205883	2204510	2205883	1	2204510	2205883
NC_007795.1	2206555	2206785	-	-	-	 	 	2206555	2206785	2206555	2206785	1	2206555	2206785
NC_007795.1	2206816	2207673	-	-	-	 	 	2206816	2207673	2206816	2207673	1	2206816	2207673
NC_007795.1	2207609	2207833	-	-	-	 	 	2207609	2207833	2207609	2207833	1	2207609	2207833
NC_007795.1	2208190	2208855	-	-	-	 	 	2208190	2208855	2208190	2208855	1	2208190	2208855
NC_007795.1	2209007	2209327	+	-	-	 	 	2209007	2209327	2209007	2209327	1	2209007	2209327
NC_007795.1	2209329	2210309	+	-	-	 	 	2209329	2210309	2209329	2210309	1	2209329	2210309
NC_007795.1	2210575	2211666	+	-	-	 	 	2210575	2211666	2210575	2211666	1	2210575	2211666
NC_007795.1	2212109	2212213	-	-	-	 	 	2212109	2212213	2212109	2212213	1	2212109	2212213
NC_007795.1	2212900	2214036	-	-	-	 	 	2212900	2214036	2212900	2214036	1	2212900	2214036
NC_007795.1	2214325	2214417	+	-	-	 	 	2214325	2214417	2214325	2214417	1	2214325	2214417
NC_007795.1	2215122	2215979	-	-	-	 	 	2215122	2215979	2215122	2215979	1	2215122	2215979
NC_007795.1	2216047	2216829	-	-	-	 	 	2216047	2216829	2216047	2216829	1	2216047	2216829
NC_007795.1	2217061	2218866	-	-	-	 	 	2217061	2218866	2217061	2218866	1	2217061	2218866
NC_007795.1	2219547	2221085	+	-	-	 	 	2219547	2221085	2219547	2221085	1	2219547	2221085
NC_007795.1	2221120	2223252	+	-	-	 	 	2221120	2223252	2221120	2223252	1	2221120	2223252
NC_007795.1	2223264	2223698	+	-	-	 	 	2223264	2223698	2223264	2223698	1	2223264	2223698
NC_007795.1	2223698	2224804	+	-	-	 	 	2223698	2224804	2223698	2224804	1	2223698	2224804
NC_007795.1	2225123	2232559	-	-	-	 	 	2225123	2232559	2225123	2232559	1	2225123	2232559
NC_007795.1	2232836	2234191	-	glmM	glmM	 	 	2232836	2234191	2232836	2234191	1	2232836	2234191
NC_007795.1	2234218	2235150	-	-	-	 	 	2234218	2235150	2234218	2235150	1	2234218	2235150
NC_007795.1	2235152	2235961	-	-	-	 	 	2235152	2235961	2235152	2235961	1	2235152	2235961
NC_007795.1	2236150	2237058	-	-	-	 	 	2236150	2237058	2236150	2237058	1	2236150	2237058
NC_007795.1	2238622	2238726	+	-	-	 	 	2238622	2238726	2238622	2238726	1	2238622	2238726
NC_007795.1	2238752	2238868	-	-	-	 	 	2238752	2238868	2238752	2238868	1	2238752	2238868
NC_007795.1	2244539	2244724	-	-	-	 	 	2244539	2244724	2244539	2244724	1	2244539	2244724
NC_007795.1	2246027	2247469	-	-	-	 	 	2246027	2247469	2246027	2247469	1	2246027	2247469
NC_007795.1	2247791	2248264	-	-	-	 	 	2247791	2248264	2247791	2248264	1	2247791	2248264
NC_007795.1	2248363	2249706	-	-	-	 	 	2248363	2249706	2248363	2249706	1	2248363	2249706
NC_007795.1	2249883	2250566	-	-	-	 	 	2249883	2250566	2249883	2250566	1	2249883	2250566
NC_007795.1	2250585	2251772	-	-	-	 	 	2250585	2251772	2250585	2251772	1	2250585	2251772
NC_007795.1	2251816	2252331	-	-	-	 	 	2251816	2252331	2251816	2252331	1	2251816	2252331
NC_007795.1	2252508	2252768	+	-	-	 	 	2252508	2252768	2252508	2252768	1	2252508	2252768
NC_007795.1	2252900	2254093	-	-	-	 	 	2252900	2254093	2252900	2254093	1	2252900	2254093
NC_007795.1	2254506	2255474	-	-	-	 	 	2254506	2255474	2254506	2255474	1	2254506	2255474
NC_007795.1	2255471	2256502	-	-	-	 	 	2255471	2256502	2255471	2256502	1	2255471	2256502
NC_007795.1	2256514	2257497	-	-	-	 	 	2256514	2257497	2256514	2257497	1	2256514	2257497
NC_007795.1	2257663	2257788	+	-	-	 	 	2257663	2257788	2257663	2257788	1	2257663	2257788
NC_007795.1	2257889	2258959	-	-	-	 	 	2257889	2258959	2257889	2258959	1	2257889	2258959
NC_007795.1	2258966	2260723	-	-	-	 	 	2258966	2260723	2258966	2260723	1	2258966	2260723
NC_007795.1	2260710	2261903	-	-	-	 	 	2260710	2261903	2260710	2261903	1	2260710	2261903
NC_007795.1	2262005	2263981	+	-	-	 	 	2262005	2263981	2262005	2263981	1	2262005	2263981
NC_007795.1	2266097	2266606	-	-	-	 	 	2266097	2266606	2266097	2266606	1	2266097	2266606
NC_007795.1	2266669	2266908	-	-	-	 	 	2266669	2266908	2266669	2266908	1	2266669	2266908
NC_007795.1	2266921	2267457	-	-	-	 	 	2266921	2267457	2266921	2267457	1	2266921	2267457
NC_007795.1	2267632	2269194	-	-	-	 	 	2267632	2269194	2267632	2269194	1	2267632	2269194
NC_007795.1	2269501	2270502	-	-	-	 	 	2269501	2270502	2269501	2270502	1	2269501	2270502
NC_007795.1	2270736	2271737	-	-	-	 	 	2270736	2271737	2270736	2271737	1	2270736	2271737
NC_007795.1	2272020	2272904	-	-	-	 	 	2272020	2272904	2272020	2272904	1	2272020	2272904
NC_007795.1	2273155	2274567	-	-	-	 	 	2273155	2274567	2273155	2274567	1	2273155	2274567
NC_007795.1	2274585	2276297	-	-	-	 	 	2274585	2276297	2274585	2276297	1	2274585	2276297
NC_007795.1	2276303	2276614	-	-	-	 	 	2276303	2276614	2276303	2276614	1	2276303	2276614
NC_007795.1	2276636	2277616	-	-	-	 	 	2276636	2277616	2276636	2277616	1	2276636	2277616
NC_007795.1	2277620	2278552	-	-	-	 	 	2277620	2278552	2277620	2278552	1	2277620	2278552
NC_007795.1	2278565	2279080	-	-	-	 	 	2278565	2279080	2278565	2279080	1	2278565	2279080
NC_007795.1	2279096	2279524	-	-	-	 	 	2279096	2279524	2279096	2279524	1	2279096	2279524
NC_007795.1	2279892	2280683	-	-	-	 	 	2279892	2280683	2279892	2280683	1	2279892	2280683
NC_007795.1	2280889	2281629	+	-	-	 	 	2280889	2281629	2280889	2281629	1	2280889	2281629
NC_007795.1	2281666	2281827	+	-	-	 	 	2281666	2281827	2281666	2281827	1	2281666	2281827
NC_007795.1	2281920	2282528	-	-	-	 	 	2281920	2282528	2281920	2282528	1	2281920	2282528
NC_007795.1	2282790	2282915	-	-	-	 	 	2282790	2282915	2282790	2282915	1	2282790	2282915
NC_007795.1	2283135	2283983	-	-	-	 	 	2283135	2283983	2283135	2283983	1	2283135	2283983
NC_007795.1	2284053	2284469	-	-	-	 	 	2284053	2284469	2284053	2284469	1	2284053	2284469
NC_007795.1	2284713	2284880	+	-	-	 	 	2284713	2284880	2284713	2284880	1	2284713	2284880
NC_007795.1	2284877	2287300	+	-	-	 	 	2284877	2287300	2284877	2287300	1	2284877	2287300
NC_007795.1	2287360	2288214	-	-	-	 	 	2287360	2288214	2287360	2288214	1	2287360	2288214
NC_007795.1	2288425	2289240	-	-	-	 	 	2288425	2289240	2288425	2289240	1	2288425	2289240
NC_007795.1	2290323	2291027	-	-	-	 	 	2290323	2291027	2290323	2291027	1	2290323	2291027
NC_007795.1	2291064	2292728	-	-	-	 	 	2291064	2292728	2291064	2292728	1	2291064	2292728
NC_007795.1	2292961	2293200	+	-	-	 	 	2292961	2293200	2292961	2293200	1	2292961	2293200
NC_007795.1	2293182	2293364	-	-	-	 	 	2293182	2293364	2293182	2293364	1	2293182	2293364
NC_007795.1	2293918	2295324	-	-	-	 	 	2293918	2295324	2293918	2295324	1	2293918	2295324
NC_007795.1	2295453	2296589	-	-	-	 	 	2295453	2296589	2295453	2296589	1	2295453	2296589
NC_007795.1	2296590	2296682	-	-	-	 	 	2296590	2296682	2296590	2296682	1	2296590	2296682
NC_007795.1	2296639	2297334	-	-	-	 	 	2296639	2297334	2296639	2297334	1	2296639	2297334
NC_007795.1	2297395	2297688	-	-	-	 	 	2297395	2297688	2297395	2297688	1	2297395	2297688
NC_007795.1	2297685	2298782	-	-	-	 	 	2297685	2298782	2297685	2298782	1	2297685	2298782
NC_007795.1	2299327	2299725	-	rpsI	rpsI	 	 	2299327	2299725	2299327	2299725	1	2299327	2299725
NC_007795.1	2299739	2300176	-	rplM	rplM	 	 	2299739	2300176	2299739	2300176	1	2299739	2300176
NC_007795.1	2300416	2301219	-	truA	truA	 	 	2300416	2301219	2300416	2301219	1	2300416	2301219
NC_007795.1	2301224	2302030	-	-	-	 	 	2301224	2302030	2301224	2302030	1	2301224	2302030
NC_007795.1	2302020	2302880	-	cbiO	cbiO	 	 	2302020	2302880	2302020	2302880	1	2302020	2302880
NC_007795.1	2302877	2303686	-	cbiO	cbiO	 	 	2302877	2303686	2302877	2303686	1	2302877	2303686
NC_007795.1	2304224	2304592	-	rplQ	rplQ	 	 	2304224	2304592	2304224	2304592	1	2304224	2304592
NC_007795.1	2304609	2305553	-	-	-	 	 	2304609	2305553	2304609	2305553	1	2304609	2305553
NC_007795.1	2305628	2306017	-	-	-	 	 	2305628	2306017	2305628	2306017	1	2305628	2306017
NC_007795.1	2306041	2306406	-	rpsM	rpsM	 	 	2306041	2306406	2306041	2306406	1	2306041	2306406
NC_007795.1	2306429	2306542	-	rpmJ	rpmJ	 	 	2306429	2306542	2306429	2306542	1	2306429	2306542
NC_007795.1	2306574	2306792	-	infA	infA	 	 	2306574	2306792	2306574	2306792	1	2306574	2306792
NC_007795.1	2306985	2307632	-	adk	adk	 	 	2306985	2307632	2306985	2307632	1	2306985	2307632
NC_007795.1	2307649	2308941	-	secY	secY	 	 	2307649	2308941	2307649	2308941	1	2307649	2308941
NC_007795.1	2308941	2309381	-	rplO	rplO	 	 	2308941	2309381	2308941	2309381	1	2308941	2309381
NC_007795.1	2309398	2309577	-	rpmD	rpmD	 	 	2309398	2309577	2309398	2309577	1	2309398	2309577
NC_007795.1	2309594	2310094	-	rpsE	rpsE	 	 	2309594	2310094	2309594	2310094	1	2309594	2310094
NC_007795.1	2310115	2310474	-	rplR	rplR	 	 	2310115	2310474	2310115	2310474	1	2310115	2310474
NC_007795.1	2310505	2311041	-	rplF	rplF	 	 	2310505	2311041	2310505	2311041	1	2310505	2311041
NC_007795.1	2311066	2311464	-	rpsH	rpsH	 	 	2311066	2311464	2311066	2311464	1	2311066	2311464
NC_007795.1	2311496	2311681	-	rpsN	rpsN	 	 	2311496	2311681	2311496	2311681	1	2311496	2311681
NC_007795.1	2311704	2312243	-	rplE	rplE	 	 	2311704	2312243	2311704	2312243	1	2311704	2312243
NC_007795.1	2312270	2312587	-	rplX	rplX	 	 	2312270	2312587	2312270	2312587	1	2312270	2312587
NC_007795.1	2312623	2312991	-	rplN	rplN	 	 	2312623	2312991	2312623	2312991	1	2312623	2312991
NC_007795.1	2313023	2313286	-	rpsQ	rpsQ	 	 	2313023	2313286	2313023	2313286	1	2313023	2313286
NC_007795.1	2313310	2313519	-	-	-	 	 	2313310	2313519	2313310	2313519	1	2313310	2313519
NC_007795.1	2313509	2313943	-	rplP	rplP	 	 	2313509	2313943	2313509	2313943	1	2313509	2313943
NC_007795.1	2313946	2314599	-	rpsC	rpsC	 	 	2313946	2314599	2313946	2314599	1	2313946	2314599
NC_007795.1	2314623	2314976	-	rplV	rplV	 	 	2314623	2314976	2314623	2314976	1	2314623	2314976
NC_007795.1	2315005	2315283	-	rpsS	rpsS	 	 	2315005	2315283	2315005	2315283	1	2315005	2315283
NC_007795.1	2315350	2316183	-	rplB	rplB	 	 	2315350	2316183	2315350	2316183	1	2315350	2316183
NC_007795.1	2316216	2316491	-	rplW	rplW	 	 	2316216	2316491	2316216	2316491	1	2316216	2316491
NC_007795.1	2316491	2317114	-	rplD	rplD	 	 	2316491	2317114	2316491	2317114	1	2316491	2317114
NC_007795.1	2317141	2317803	-	rplC	rplC	 	 	2317141	2317803	2317141	2317803	1	2317141	2317803
NC_007795.1	2317831	2318139	-	-	-	 	 	2317831	2318139	2317831	2318139	1	2317831	2318139
NC_007795.1	2318496	2318885	+	-	-	 	 	2318496	2318885	2318496	2318885	1	2318496	2318885
NC_007795.1	2319077	2320255	-	-	-	 	 	2319077	2320255	2319077	2320255	1	2319077	2320255
NC_007795.1	2320524	2322659	-	-	-	 	 	2320524	2322659	2320524	2322659	1	2320524	2322659
NC_007795.1	2322685	2322780	-	-	-	 	 	2322685	2322780	2322685	2322780	1	2322685	2322780
NC_007795.1	2322846	2323733	+	-	-	 	 	2322846	2323733	2322846	2323733	1	2322846	2323733
NC_007795.1	2323914	2324777	+	-	-	 	 	2323914	2324777	2323914	2324777	1	2323914	2324777
NC_007795.1	2324894	2325025	-	-	-	 	 	2324894	2325025	2324894	2325025	1	2324894	2325025
NC_007795.1	2325196	2326086	-	-	-	 	 	2325196	2326086	2325196	2326086	1	2325196	2326086
NC_007795.1	2326237	2326401	+	-	-	 	 	2326237	2326401	2326237	2326401	1	2326237	2326401
NC_007795.1	2326646	2326963	+	-	-	 	 	2326646	2326963	2326646	2326963	1	2326646	2326963
NC_007795.1	2327150	2330317	-	-	-	 	 	2327150	2330317	2327150	2330317	1	2327150	2330317
NC_007795.1	2330434	2331699	-	-	-	 	 	2330434	2331699	2330434	2331699	1	2330434	2331699
NC_007795.1	2332088	2332339	+	-	-	 	 	2332088	2332339	2332088	2332339	1	2332088	2332339
NC_007795.1	2332331	2333095	-	-	-	 	 	2332331	2333095	2332331	2333095	1	2332331	2333095
NC_007795.1	2333257	2333697	+	-	-	 	 	2333257	2333697	2333257	2333697	1	2333257	2333697
NC_007795.1	2333690	2334901	+	-	-	 	 	2333690	2334901	2333690	2334901	1	2333690	2334901
NC_007795.1	2335005	2335355	-	-	-	 	 	2335005	2335355	2335005	2335355	1	2335005	2335355
NC_007795.1	2335481	2335651	+	-	-	 	 	2335481	2335651	2335481	2335651	1	2335481	2335651
NC_007795.1	2335708	2335851	-	-	-	 	 	2335708	2335851	2335708	2335851	1	2335708	2335851
NC_007795.1	2335823	2335942	-	-	-	 	 	2335823	2335942	2335823	2335942	1	2335823	2335942
NC_007795.1	2336046	2337068	-	-	-	 	 	2336046	2337068	2336046	2337068	1	2336046	2337068
NC_007795.1	2337088	2337687	-	mobA	mobA	 	 	2337088	2337687	2337088	2337687	1	2337088	2337687
NC_007795.1	2337694	2337927	-	-	-	 	 	2337694	2337927	2337694	2337927	1	2337694	2337927
NC_007795.1	2337933	2338379	-	-	-	 	 	2337933	2338379	2337933	2338379	1	2337933	2338379
NC_007795.1	2338393	2338878	-	-	-	 	 	2338393	2338878	2338393	2338878	1	2338393	2338878
NC_007795.1	2338875	2340134	-	-	-	 	 	2338875	2340134	2338875	2340134	1	2338875	2340134
NC_007795.1	2340197	2340691	+	moaC	moaC	 	 	2340197	2340691	2340197	2340691	1	2340197	2340691
NC_007795.1	2340693	2341199	-	-	-	 	 	2340693	2341199	2340693	2341199	1	2340693	2341199
NC_007795.1	2341230	2342234	-	-	-	 	 	2341230	2342234	2341230	2342234	1	2341230	2342234
NC_007795.1	2342404	2343009	-	-	-	 	 	2342404	2343009	2342404	2343009	1	2342404	2343009
NC_007795.1	2343010	2343681	-	-	-	 	 	2343010	2343681	2343010	2343681	1	2343010	2343681
NC_007795.1	2343695	2344477	-	-	-	 	 	2343695	2344477	2343695	2344477	1	2343695	2344477
NC_007795.1	2344767	2345564	+	-	-	 	 	2344767	2345564	2344767	2345564	1	2344767	2345564
NC_007795.1	2345736	2346506	-	-	-	 	 	2345736	2346506	2345736	2346506	1	2345736	2346506
NC_007795.1	2346578	2347132	-	-	-	 	 	2346578	2347132	2346578	2347132	1	2346578	2347132
NC_007795.1	2347253	2348194	-	-	-	 	 	2347253	2348194	2347253	2348194	1	2347253	2348194
NC_007795.1	2348593	2349501	-	-	-	 	 	2348593	2349501	2348593	2349501	1	2348593	2349501
NC_007795.1	2351097	2351987	-	-	-	 	 	2351097	2351987	2351097	2351987	1	2351097	2351987
NC_007795.1	2352262	2352564	+	ureA	ureA	 	 	2352262	2352564	2352262	2352564	1	2352262	2352564
NC_007795.1	2352578	2352988	+	ureB	ureB	 	 	2352578	2352988	2352578	2352988	1	2352578	2352988
NC_007795.1	2352985	2354700	+	ureC	ureC	 	 	2352985	2354700	2352985	2354700	1	2352985	2354700
NC_007795.1	2354713	2355165	+	ureE	ureE	 	 	2354713	2355165	2354713	2355165	1	2354713	2355165
NC_007795.1	2355158	2355847	+	-	-	 	 	2355158	2355847	2355158	2355847	1	2355158	2355847
NC_007795.1	2355860	2356474	+	-	-	 	 	2355860	2356474	2355860	2356474	1	2355860	2356474
NC_007795.1	2356474	2357310	+	-	-	 	 	2356474	2357310	2356474	2357310	1	2356474	2357310
NC_007795.1	2357499	2357846	-	-	-	 	 	2357499	2357846	2357499	2357846	1	2357499	2357846
NC_007795.1	2358274	2358600	-	-	-	 	 	2358274	2358600	2358274	2358600	1	2358274	2358600
NC_007795.1	2358664	2359407	-	-	-	 	 	2358664	2359407	2358664	2359407	1	2358664	2359407
NC_007795.1	2359433	2361388	-	-	-	 	 	2359433	2361388	2359433	2361388	1	2359433	2361388
NC_007795.1	2361998	2362801	+	-	-	 	 	2361998	2362801	2361998	2362801	1	2361998	2362801
NC_007795.1	2362818	2363060	-	-	-	 	 	2362818	2363060	2362818	2363060	1	2362818	2363060
NC_007795.1	2363234	2364634	-	-	-	 	 	2363234	2364634	2363234	2364634	1	2363234	2364634
NC_007795.1	2364729	2365811	-	-	-	 	 	2364729	2365811	2364729	2365811	1	2364729	2365811
NC_007795.1	2366059	2366481	+	-	-	 	 	2366059	2366481	2366059	2366481	1	2366059	2366481
NC_007795.1	2366718	2367218	+	-	-	 	 	2366718	2367218	2366718	2367218	1	2366718	2367218
NC_007795.1	2367580	2368533	+	-	-	 	 	2367580	2368533	2367580	2368533	1	2367580	2368533
NC_007795.1	2368625	2369749	-	-	-	 	 	2368625	2369749	2368625	2369749	1	2368625	2369749
NC_007795.1	2370060	2370698	-	-	-	 	 	2370060	2370698	2370060	2370698	1	2370060	2370698
NC_007795.1	2370858	2371091	-	-	-	 	 	2370858	2371091	2370858	2371091	1	2370858	2371091
NC_007795.1	2371319	2371792	-	-	-	 	 	2371319	2371792	2371319	2371792	1	2371319	2371792
NC_007795.1	2371792	2374746	-	-	-	 	 	2371792	2374746	2371792	2374746	1	2371792	2374746
NC_007795.1	2375348	2376271	-	-	-	 	 	2375348	2376271	2375348	2376271	1	2375348	2376271
NC_007795.1	2376428	2377225	-	-	-	 	 	2376428	2377225	2376428	2377225	1	2376428	2377225
NC_007795.1	2377610	2378302	+	-	-	 	 	2377610	2378302	2377610	2378302	1	2377610	2378302
NC_007795.1	2378949	2379686	-	-	-	 	 	2378949	2379686	2378949	2379686	1	2378949	2379686
NC_007795.1	2379735	2380064	+	-	-	 	 	2379735	2380064	2379735	2380064	1	2379735	2380064
NC_007795.1	2380509	2381381	+	-	-	 	 	2380509	2381381	2380509	2381381	1	2380509	2381381
NC_007795.1	2381768	2383147	-	-	-	 	 	2381768	2383147	2381768	2383147	1	2381768	2383147
NC_007795.1	2383427	2383783	+	-	-	 	 	2383427	2383783	2383427	2383783	1	2383427	2383783
NC_007795.1	2383780	2383965	+	-	-	 	 	2383780	2383965	2383780	2383965	1	2383780	2383965
NC_007795.1	2384061	2384252	-	-	-	 	 	2384061	2384252	2384061	2384252	1	2384061	2384252
NC_007795.1	2384263	2384898	-	-	-	 	 	2384263	2384898	2384263	2384898	1	2384263	2384898
NC_007795.1	2384973	2385890	-	-	-	 	 	2384973	2385890	2384973	2385890	1	2384973	2385890
NC_007795.1	2386157	2386687	+	-	-	 	 	2386157	2386687	2386157	2386687	1	2386157	2386687
NC_007795.1	2386753	2388357	-	-	-	 	 	2386753	2388357	2386753	2388357	1	2386753	2388357
NC_007795.1	2388687	2389451	+	-	-	 	 	2388687	2389451	2388687	2389451	1	2388687	2389451
NC_007795.1	2389509	2390015	-	-	-	 	 	2389509	2390015	2389509	2390015	1	2389509	2390015
NC_007795.1	2391720	2392289	-	-	-	 	 	2391720	2392289	2391720	2392289	1	2391720	2392289
NC_007795.1	2392776	2393657	-	-	-	 	 	2392776	2393657	2392776	2393657	1	2392776	2393657
NC_007795.1	2393768	2394889	-	-	-	 	 	2393768	2394889	2393768	2394889	1	2393768	2394889
NC_007795.1	2395166	2396404	-	-	-	 	 	2395166	2396404	2395166	2396404	1	2395166	2396404
NC_007795.1	2396404	2398065	-	-	-	 	 	2396404	2398065	2396404	2398065	1	2396404	2398065
NC_007795.1	2398225	2399109	+	-	-	 	 	2398225	2399109	2398225	2399109	1	2398225	2399109
NC_007795.1	2399531	2399950	+	-	-	 	 	2399531	2399950	2399531	2399950	1	2399531	2399950
NC_007795.1	2400206	2401141	-	-	-	 	 	2400206	2401141	2400206	2401141	1	2400206	2401141
NC_007795.1	2401431	2402690	+	-	-	 	 	2401431	2402690	2401431	2402690	1	2401431	2402690
NC_007795.1	2402756	2403442	-	-	-	 	 	2402756	2403442	2402756	2403442	1	2402756	2403442
NC_007795.1	2403616	2404269	+	-	-	 	 	2403616	2404269	2403616	2404269	1	2403616	2404269
NC_007795.1	2404505	2405524	-	-	-	 	 	2404505	2405524	2404505	2405524	1	2404505	2405524
NC_007795.1	2405554	2405880	-	-	-	 	 	2405554	2405880	2405554	2405880	1	2405554	2405880
NC_007795.1	2405929	2406114	-	-	-	 	 	2405929	2406114	2405929	2406114	1	2405929	2406114
NC_007795.1	2406098	2407330	-	-	-	 	 	2406098	2407330	2406098	2407330	1	2406098	2407330
NC_007795.1	2407323	2408222	-	-	-	 	 	2407323	2408222	2407323	2408222	1	2407323	2408222
NC_007795.1	2408453	2409100	-	-	-	 	 	2408453	2409100	2408453	2409100	1	2408453	2409100
NC_007795.1	2409499	2410107	+	-	-	 	 	2409499	2410107	2409499	2410107	1	2409499	2410107
NC_007795.1	2410444	2411652	+	-	-	 	 	2410444	2411652	2410444	2411652	1	2410444	2411652
NC_007795.1	2411700	2412749	-	-	-	 	 	2411700	2412749	2411700	2412749	1	2411700	2412749
NC_007795.1	2412780	2413727	-	-	-	 	 	2412780	2413727	2412780	2413727	1	2412780	2413727
NC_007795.1	2413824	2414315	+	-	-	 	 	2413824	2414315	2413824	2414315	1	2413824	2414315
NC_007795.1	2414312	2414731	+	-	-	 	 	2414312	2414731	2414312	2414731	1	2414312	2414731
NC_007795.1	2414839	2415741	-	-	-	 	 	2414839	2415741	2414839	2415741	1	2414839	2415741
NC_007795.1	2415967	2416605	+	-	-	 	 	2415967	2416605	2415967	2416605	1	2415967	2416605
NC_007795.1	2416851	2418782	-	-	-	 	 	2416851	2418782	2416851	2418782	1	2416851	2418782
NC_007795.1	2418795	2419442	-	-	-	 	 	2418795	2419442	2418795	2419442	1	2418795	2419442
NC_007795.1	2419563	2420114	+	-	-	 	 	2419563	2420114	2419563	2420114	1	2419563	2420114
NC_007795.1	2421661	2421789	-	-	-	 	 	2421661	2421789	2421661	2421789	1	2421661	2421789
NC_007795.1	2421820	2423202	-	-	-	 	 	2421820	2423202	2421820	2423202	1	2421820	2423202
NC_007795.1	2424092	2425060	+	-	-	 	 	2424092	2425060	2424092	2425060	1	2424092	2425060
NC_007795.1	2426131	2426796	-	-	-	 	 	2426131	2426796	2426131	2426796	1	2426131	2426796
NC_007795.1	2426796	2427851	-	-	-	 	 	2426796	2427851	2426796	2427851	1	2426796	2427851
NC_007795.1	2427987	2428661	+	-	-	 	 	2427987	2428661	2427987	2428661	1	2427987	2428661
